ticket_id,client_id,department,opened_date,resolved_date,sla_hours,priority,agent_id,resolution_hours,sla_met,opened_week,month_opened,ticket_age_days,priority_level,client_name,industry,location,agent_name,team,seniority_level
T0621,C004,Cloud Services,2025-02-11 16:41:13,2025-02-18 17:24:53.539291,48,Medium,A019,168.72792758083332,0,7,2025-02,80,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Gina Garcia,Tier 2,Junior
T0622,C040,Security,2025-03-29 21:06:32,2025-04-01 07:54:03.110003,48,Medium,A005,58.79197500083333,0,13,2025-03,34,2,Graves-Garner,Finance,Nicoleberg,Kimberly Harvey,Tier 3,Junior
T0623,C013,Cloud Services,2025-04-01 02:39:00,2025-04-03 15:29:16.957942,72,High,A003,60.83804387277778,1,14,2025-04,31,3,Larsen-Strickland,Technology,Port Melissafort,Michael Lloyd,Tier 1,Junior
T0624,C043,Networking,2024-11-20 07:21:03,2024-11-26 09:34:29.433501,48,High,A004,146.22400930583333,0,47,2024-11,163,3,Clark PLC,Education,Jenniferfurt,Michelle Allen,Tier 3,Mid
T0625,C022,Security,2024-12-18 08:20:53,2024-12-20 07:25:53.744392,48,Medium,A008,47.08354010888889,1,51,2024-12,135,2,Ochoa and Sons,Technology,North John,Jacqueline Smith,Tier 2,Junior
T0626,C003,Networking,2025-04-15 06:09:16,2025-04-15 19:59:35.299642,48,High,A019,13.838694344999999,1,16,2025-04,17,3,Herrera Inc,Retail,Erikahaven,Gina Garcia,Tier 2,Junior
T0627,C008,Cloud Services,2025-01-03 22:02:16,2025-01-05 21:30:08.180329,48,Low,A012,47.46449453583333,1,1,2025-01,119,1,"Taylor, Graham and Bradley",Retail,Williamsport,Lindsay Cook,Tier 2,Junior
T0628,C027,Cloud Services,2025-01-05 06:41:30,2025-01-05 22:58:17.136673,48,Medium,A001,16.279760186944443,1,1,2025-01,117,2,Strong LLC,Retail,East Megan,Lisa Dennis,Tier 3,Mid
T0629,C005,Networking,2025-04-13 18:32:23,2025-04-14 21:34:00.995488,72,Low,A001,27.02722096888889,1,15,2025-04,19,1,Molina and Sons,Technology,Clarkport,Lisa Dennis,Tier 3,Mid
T0630,C019,Networking,2024-11-19 09:03:15,2024-11-20 01:12:28.056703,48,Medium,A002,16.153626861944446,1,47,2024-11,164,2,Smith Ltd,Healthcare,Jamesville,Michelle Henderson,Tier 3,Senior
T0631,C033,IT Support,2024-11-18 13:11:28,2024-11-19 00:13:37.866371,48,Medium,A007,11.036073991944443,1,47,2024-11,165,2,Sullivan Group,Education,Port Dianastad,Veronica Vargas,Tier 1,Junior
T0632,C019,Cloud Services,2024-12-07 22:06:10,2024-12-09 22:07:25.920842,24,Medium,A024,48.021089122777774,0,49,2024-12,146,2,Smith Ltd,Healthcare,Jamesville,Kaitlyn Patrick,Tier 3,Junior
T0633,C010,IT Support,2025-04-15 14:52:38,2025-04-24 21:41:38.890464,48,High,A026,222.8169140177778,0,16,2025-04,17,3,Thompson Group,Technology,West Loganchester,Dan Ryan,Tier 3,Senior
T0634,C002,Networking,2025-02-20 18:02:56,2025-02-21 22:45:18.848109,72,Medium,A028,28.706346696944443,1,8,2025-02,71,2,"Dunn, Gomez and Harmon",Technology,Fordhaven,Stefanie Palmer,Tier 2,Junior
T0635,C026,Cloud Services,2024-12-09 10:51:43,2024-12-10 11:40:13.881106,72,Medium,A027,24.808578085,1,50,2024-12,144,2,Parker-Mitchell,Retail,South Charles,Timothy Smith,Tier 1,Mid
T0636,C003,Networking,2025-02-13 19:06:41,2025-02-15 06:18:44.440880,24,Medium,A003,35.200955799999996,0,7,2025-02,78,2,Herrera Inc,Retail,Erikahaven,Michael Lloyd,Tier 1,Junior
T0637,C010,Networking,2024-11-10 02:10:20,2024-11-10 17:10:55.286789,48,High,A011,15.009801885833333,1,45,2024-11,173,3,Thompson Group,Technology,West Loganchester,Eric Morris,Tier 2,Junior
T0638,C047,Networking,2024-12-18 22:08:51,2024-12-20 17:34:32.950660,24,Low,A009,43.42831962777778,0,51,2024-12,135,1,Morrison-Reyes,Finance,South Brenda,Rachel Fletcher,Tier 2,Senior
T0639,C020,Security,2025-03-14 19:22:43,2025-03-15 00:00:52.832066,48,Medium,A030,4.636064462777777,1,11,2025-03,49,2,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Kathleen Sullivan,Tier 1,Junior
T0640,C006,Security,2025-01-05 15:04:09,2025-01-07 16:19:35.432611,72,Medium,A009,49.25734239194444,1,1,2025-01,117,2,Ward Ltd,Finance,Dicksonburgh,Rachel Fletcher,Tier 2,Senior
T0641,C041,Security,2025-01-10 04:57:43,2025-01-12 15:49:31.134786,48,Low,A028,58.86337077388889,0,2,2025-01,112,1,Brown-Hudson,Education,Karenmouth,Stefanie Palmer,Tier 2,Junior
T0642,C019,Networking,2024-12-30 08:35:01,2024-12-30 08:40:50.152372,24,Medium,A021,0.09698677,1,1,2024-12,123,2,Smith Ltd,Healthcare,Jamesville,Dakota Smith,Tier 2,Senior
T0643,C048,IT Support,2025-02-16 15:11:10,2025-02-22 10:10:36.291277,72,Low,A022,138.99063646583332,0,7,2025-02,75,1,Lewis-Cole,Technology,North Patrickville,Michael Nunez,Tier 2,Junior
T0644,C045,Cloud Services,2025-05-02 11:53:18,2025-05-04 10:59:39.678490,48,Medium,A013,47.106021802777775,1,18,2025-05,0,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Tyler Rivera,Tier 2,Senior
T0645,C036,Security,2024-12-11 23:44:49,2024-12-13 17:43:21.174587,48,High,A004,41.975604051944444,1,50,2024-12,142,3,Medina-Taylor,Technology,New Joshuabury,Michelle Allen,Tier 3,Mid
T0646,C032,Cloud Services,2025-03-26 05:58:10,2025-03-28 20:03:48.805295,48,Low,A006,62.094112581944444,0,13,2025-03,37,1,"Navarro, Franklin and Mosley",Education,Victoriaview,Laura Ward,Tier 2,Junior
T0647,C050,Security,2025-04-25 05:24:25,2025-04-25 10:33:55.155284,24,High,A021,5.158376467777778,1,17,2025-04,7,3,Alvarado Ltd,Education,Port Davidville,Dakota Smith,Tier 2,Senior
T0648,C015,Cloud Services,2025-03-24 07:44:30,2025-03-29 05:48:44.862644,48,Medium,A009,118.07079517888889,0,13,2025-03,39,2,Watson LLC,Education,Josephhaven,Rachel Fletcher,Tier 2,Senior
T0649,C028,IT Support,2025-04-12 19:31:06,2025-04-13 23:12:41.004192,72,Medium,A009,27.693056719999998,1,15,2025-04,20,2,"Lee, Frye and Gonzalez",Finance,Butlermouth,Rachel Fletcher,Tier 2,Senior
T0650,C040,Security,2025-03-04 05:35:20,2025-03-04 18:53:23.056778,72,Low,A023,13.300849105,1,10,2025-03,59,1,Graves-Garner,Finance,Nicoleberg,Zachary Adams,Tier 3,Senior
T0651,C033,IT Support,2024-11-07 02:26:13,2024-11-07 04:53:59.860328,72,Low,A011,2.463016757777778,1,45,2024-11,176,1,Sullivan Group,Education,Port Dianastad,Eric Morris,Tier 2,Junior
T0652,C050,Security,2024-11-16 00:54:18,2024-11-16 14:33:28.145858,24,Low,A001,13.65281829388889,1,46,2024-11,167,1,Alvarado Ltd,Education,Port Davidville,Lisa Dennis,Tier 3,Mid
T0653,C048,Security,2024-11-26 08:04:50,2024-11-28 13:42:57.192489,24,High,A006,53.635331246944446,0,48,2024-11,157,3,Lewis-Cole,Technology,North Patrickville,Laura Ward,Tier 2,Junior
T0654,C013,Cloud Services,2025-04-26 13:22:53,2025-04-27 12:34:55.368746,48,Low,A010,23.200657985,1,17,2025-04,6,1,Larsen-Strickland,Technology,Port Melissafort,Donna Osborne DVM,Tier 2,Junior
T0655,C027,Networking,2025-02-14 04:04:42,2025-02-15 14:40:27.022747,48,Low,A014,34.595839651944445,1,7,2025-02,77,1,Strong LLC,Retail,East Megan,Courtney Thompson,Tier 2,Junior
T0656,C006,Security,2025-01-03 05:15:08,2025-01-04 03:30:53.260481,72,Medium,A017,22.262572355833335,1,1,2025-01,119,2,Ward Ltd,Finance,Dicksonburgh,Brandi Fernandez,Tier 2,Senior
T0657,C037,IT Support,2024-11-19 17:24:13,2024-11-23 17:35:29.292558,72,Low,A027,96.18785904388889,0,47,2024-11,164,1,Bowen-Jones,Retail,East Alicia,Timothy Smith,Tier 1,Mid
T0658,C043,Security,2024-11-25 14:32:45,2024-11-26 19:37:21.908500,48,Medium,A026,29.07691902777778,1,48,2024-11,158,2,Clark PLC,Education,Jenniferfurt,Dan Ryan,Tier 3,Senior
T0659,C043,IT Support,2025-03-15 05:11:26,2025-03-16 14:24:25.563972,48,Medium,A018,33.21654554777778,1,11,2025-03,48,2,Clark PLC,Education,Jenniferfurt,Amy Santiago,Tier 2,Senior
T0660,C011,Networking,2025-01-29 07:54:16,2025-02-01 19:29:47.746948,48,Low,A004,83.59215193,0,5,2025-01,93,1,Smith Ltd,Education,Lake Sara,Michelle Allen,Tier 3,Mid
T0661,C043,Networking,2025-02-21 02:01:28,2025-02-22 20:50:54.240163,48,Low,A028,42.82395560083334,1,8,2025-02,70,1,Clark PLC,Education,Jenniferfurt,Stefanie Palmer,Tier 2,Junior
T0662,C014,Networking,2025-03-14 16:20:46,2025-03-14 21:41:30.910024,72,Medium,A001,5.3458083400000005,1,11,2025-03,49,2,Mendez Group,Finance,Shannonbury,Lisa Dennis,Tier 3,Mid
T0663,C029,IT Support,2024-12-07 06:38:14,2024-12-12 10:21:04.496670,24,Medium,A028,123.71402685277778,0,49,2024-12,146,2,Stuart and Sons,Education,Lake Meghan,Stefanie Palmer,Tier 2,Junior
T0664,C045,Security,2025-01-06 23:47:07,2025-01-09 04:10:03.167183,72,Medium,A003,52.38226866194445,1,2,2025-01,116,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Michael Lloyd,Tier 1,Junior
T0665,C012,Cloud Services,2024-12-26 15:52:06,2024-12-29 22:32:41.799614,24,Medium,A010,78.6766110038889,0,52,2024-12,127,2,Dominguez-Steele,Retail,Georgemouth,Donna Osborne DVM,Tier 2,Junior
T0666,C024,IT Support,2025-01-09 07:34:02,2025-01-10 20:22:43.975931,48,High,A014,36.81165998083333,1,2,2025-01,113,3,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Courtney Thompson,Tier 2,Junior
T0667,C036,Networking,2024-11-28 21:24:46,2024-12-03 19:03:30.341180,72,Medium,A010,117.64565032777777,0,48,2024-11,155,2,Medina-Taylor,Technology,New Joshuabury,Donna Osborne DVM,Tier 2,Junior
T0668,C049,IT Support,2025-01-09 08:34:05,2025-01-09 23:46:22.154990,48,High,A006,15.204765275000002,1,2,2025-01,113,3,Thomas Ltd,Finance,Cabreraport,Laura Ward,Tier 2,Junior
T0669,C022,IT Support,2025-02-18 12:54:45,2025-02-20 03:36:06.540156,48,High,A010,38.68931671,1,8,2025-02,73,3,Ochoa and Sons,Technology,North John,Donna Osborne DVM,Tier 2,Junior
T0670,C016,Security,2025-01-03 18:15:28,2025-01-08 01:48:49.564788,48,Medium,A022,103.5559902188889,0,1,2025-01,119,2,Watson-Norton,Finance,East Mark,Michael Nunez,Tier 2,Junior
T0671,C023,IT Support,2025-04-11 03:15:38,2025-04-11 20:06:12.794643,48,Medium,A020,16.842998511944444,1,15,2025-04,21,2,Reese and Sons,Education,East Tinaside,Alexander Morton,Tier 2,Senior
T0672,C017,Security,2024-11-20 12:19:14,2024-11-21 00:50:27.675774,24,Low,A002,12.52046549277778,1,47,2024-11,163,1,Pollard-Simmons,Education,South Codyfurt,Michelle Henderson,Tier 3,Senior
T0673,C030,Networking,2024-11-18 17:46:08,2024-11-20 06:12:11.840082,72,Medium,A030,36.43440002277778,1,47,2024-11,165,2,"Santana, Booth and Spears",Education,North Michele,Kathleen Sullivan,Tier 1,Junior
T0674,C042,Security,2024-12-19 17:02:48,2024-12-19 17:58:25.509711,24,Low,A010,0.9270860308333334,1,51,2024-12,134,1,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Donna Osborne DVM,Tier 2,Junior
T0675,C034,IT Support,2025-01-10 16:26:02,2025-01-12 16:45:49.148974,48,Low,A011,48.32976360388889,0,2,2025-01,112,1,Johnson-Baldwin,Healthcare,Yangborough,Eric Morris,Tier 2,Junior
T0676,C019,Networking,2025-01-25 12:05:22,2025-01-26 01:36:05.939569,24,Low,A028,13.512205435833334,1,4,2025-01,97,1,Smith Ltd,Healthcare,Jamesville,Stefanie Palmer,Tier 2,Junior
T0677,C009,Security,2024-12-13 16:50:24,2024-12-15 09:33:52.180977,72,Medium,A001,40.72449471583334,1,50,2024-12,140,2,Henry-Miller,Retail,Port Joshuashire,Lisa Dennis,Tier 3,Mid
T0678,C047,Networking,2025-03-28 10:55:39,2025-03-30 00:17:43.476349,48,Low,A018,37.36791009694445,1,13,2025-03,35,1,Morrison-Reyes,Finance,South Brenda,Amy Santiago,Tier 2,Senior
T0679,C001,Networking,2024-12-05 19:08:43,2024-12-06 14:11:35.351796,48,Low,A015,19.04787549888889,1,49,2024-12,148,1,"Reese, Brown and Carpenter",Education,North Chasefort,David Perkins,Tier 1,Junior
T0680,C029,Security,2024-12-28 13:57:06,2024-12-28 19:50:13.639893,48,Low,A026,5.885455525833334,1,52,2024-12,125,1,Stuart and Sons,Education,Lake Meghan,Dan Ryan,Tier 3,Senior
T0681,C026,IT Support,2025-04-01 16:30:12,2025-04-03 02:58:06.471578,24,Medium,A026,34.46513099388889,0,14,2025-04,31,2,Parker-Mitchell,Retail,South Charles,Dan Ryan,Tier 3,Senior
T0682,C049,Networking,2025-01-04 13:09:51,2025-01-05 23:11:25.538217,48,Medium,A025,34.02626061583333,1,1,2025-01,118,2,Thomas Ltd,Finance,Cabreraport,Heather Eaton,Tier 2,Mid
T0683,C029,IT Support,2025-01-17 11:39:14,2025-01-19 17:20:39.272276,48,Low,A026,53.69035341,0,3,2025-01,105,1,Stuart and Sons,Education,Lake Meghan,Dan Ryan,Tier 3,Senior
T0684,C028,IT Support,2024-12-28 11:53:10,2024-12-29 01:54:17.068907,24,Medium,A001,14.018630251944444,1,52,2024-12,125,2,"Lee, Frye and Gonzalez",Finance,Butlermouth,Lisa Dennis,Tier 3,Mid
T0685,C041,Security,2025-02-02 09:24:36,2025-02-03 15:26:18.263950,72,Low,A022,30.028406652777775,1,5,2025-02,89,1,Brown-Hudson,Education,Karenmouth,Michael Nunez,Tier 2,Junior
T0686,C019,Security,2025-02-20 05:11:49,2025-02-23 08:27:55.889583,48,High,A013,75.26858043972221,0,8,2025-02,71,3,Smith Ltd,Healthcare,Jamesville,Tyler Rivera,Tier 2,Senior
T0687,C046,Networking,2025-01-11 12:18:53,2025-01-12 20:06:21.244403,24,Medium,A018,31.791179000833335,0,2,2025-01,111,2,Summers Inc,Healthcare,Davidton,Amy Santiago,Tier 2,Senior
T0688,C032,Cloud Services,2025-04-22 20:12:52,2025-04-27 11:35:51.742940,48,High,A012,111.38326192777778,0,17,2025-04,10,3,"Navarro, Franklin and Mosley",Education,Victoriaview,Lindsay Cook,Tier 2,Junior
T0689,C015,Cloud Services,2025-01-05 20:11:42,2025-01-06 05:49:17.856868,72,Medium,A017,9.626626907777778,1,1,2025-01,117,2,Watson LLC,Education,Josephhaven,Brandi Fernandez,Tier 2,Senior
T0690,C045,Networking,2024-11-26 20:54:03,2024-11-27 00:35:47.718388,48,Medium,A029,3.6957551077777775,1,48,2024-11,157,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Sherry Phillips,Tier 1,Senior
T0691,C019,Security,2025-02-16 09:45:25,2025-02-18 01:03:41.389313,48,Medium,A008,39.30455258694444,1,7,2025-02,75,2,Smith Ltd,Healthcare,Jamesville,Jacqueline Smith,Tier 2,Junior
T0692,C011,Networking,2025-04-27 05:42:29,2025-04-27 09:07:30.373883,48,Medium,A027,3.417048300833333,1,17,2025-04,5,2,Smith Ltd,Education,Lake Sara,Timothy Smith,Tier 1,Mid
T0693,C049,IT Support,2024-12-03 14:42:25,2024-12-04 13:35:34.149182,72,Low,A028,22.885874772777775,1,49,2024-12,150,1,Thomas Ltd,Finance,Cabreraport,Stefanie Palmer,Tier 2,Junior
T0694,C048,IT Support,2025-03-30 18:46:44,2025-03-30 23:35:23.921958,24,Medium,A009,4.811089432777777,1,13,2025-03,33,2,Lewis-Cole,Technology,North Patrickville,Rachel Fletcher,Tier 2,Senior
T0695,C045,Networking,2024-12-06 16:18:09,2024-12-08 10:22:07.768920,72,High,A026,42.0663247,1,49,2024-12,147,3,"Holmes, Pace and Gomez",Finance,West Carolynberg,Dan Ryan,Tier 3,Senior
T0696,C019,Cloud Services,2025-04-25 18:04:55,2025-04-28 14:17:05.413111,24,Medium,A027,68.20289253083334,0,17,2025-04,7,2,Smith Ltd,Healthcare,Jamesville,Timothy Smith,Tier 1,Mid
T0697,C028,Networking,2024-11-30 01:19:05,2024-11-30 10:15:17.979208,24,Medium,A017,8.936938668888889,1,48,2024-11,153,2,"Lee, Frye and Gonzalez",Finance,Butlermouth,Brandi Fernandez,Tier 2,Senior
T0698,C021,Cloud Services,2024-11-18 19:31:07,2024-11-19 09:51:25.372174,48,Medium,A010,14.338436714999999,1,47,2024-11,165,2,Lopez and Sons,Finance,Stephensonbury,Donna Osborne DVM,Tier 2,Junior
T0699,C042,Cloud Services,2025-04-19 13:02:11,2025-04-21 06:32:24.858884,48,Medium,A013,41.503849689999996,1,16,2025-04,13,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Tyler Rivera,Tier 2,Senior
T0700,C040,Security,2025-05-02 13:16:57,2025-05-05 01:09:44.778085,48,Low,A013,59.87993835694444,0,18,2025-05,0,1,Graves-Garner,Finance,Nicoleberg,Tyler Rivera,Tier 2,Senior
T0701,C012,Networking,2025-01-16 20:43:59,2025-01-17 08:20:49.735865,48,Medium,A015,11.614093295833333,1,3,2025-01,106,2,Dominguez-Steele,Retail,Georgemouth,David Perkins,Tier 1,Junior
T0702,C050,Cloud Services,2025-03-06 10:24:46,2025-03-08 01:35:39.401576,48,Medium,A023,39.18150043777778,1,10,2025-03,57,2,Alvarado Ltd,Education,Port Davidville,Zachary Adams,Tier 3,Senior
T0703,C038,IT Support,2025-01-13 19:40:28,2025-01-15 23:23:17.843558,72,Low,A006,51.713845432777774,1,3,2025-01,109,1,Johnson-Daniels,Technology,North Christopher,Laura Ward,Tier 2,Junior
T0704,C030,IT Support,2025-03-18 17:30:18,2025-03-21 11:42:32.495457,48,High,A021,66.20402651583333,0,12,2025-03,45,3,"Santana, Booth and Spears",Education,North Michele,Dakota Smith,Tier 2,Senior
T0705,C036,Security,2025-02-15 05:16:19,2025-02-17 14:12:45.939457,48,Low,A007,56.94081651583333,0,7,2025-02,76,1,Medina-Taylor,Technology,New Joshuabury,Veronica Vargas,Tier 1,Junior
T0706,C032,Security,2024-12-23 09:56:02,2024-12-26 09:55:00.554447,72,High,A024,71.98293179083333,1,52,2024-12,130,3,"Navarro, Franklin and Mosley",Education,Victoriaview,Kaitlyn Patrick,Tier 3,Junior
T0707,C012,IT Support,2024-12-07 11:55:04,2024-12-07 16:21:34.474643,48,Medium,A001,4.4417985119444445,1,49,2024-12,146,2,Dominguez-Steele,Retail,Georgemouth,Lisa Dennis,Tier 3,Mid
T0708,C021,Cloud Services,2025-01-25 20:14:30,2025-01-27 02:10:28.547704,48,Low,A005,29.932929917777777,1,4,2025-01,97,1,Lopez and Sons,Finance,Stephensonbury,Kimberly Harvey,Tier 3,Junior
T0709,C048,Networking,2025-03-17 20:43:37,2025-03-19 20:27:22.418166,72,Medium,A014,47.72928282388889,1,12,2025-03,46,2,Lewis-Cole,Technology,North Patrickville,Courtney Thompson,Tier 2,Junior
T0710,C029,Security,2024-12-31 12:54:01,2025-01-04 22:02:06.952170,48,High,A006,105.13498671388889,0,1,2024-12,122,3,Stuart and Sons,Education,Lake Meghan,Laura Ward,Tier 2,Junior
T0711,C033,Networking,2025-01-26 00:21:05,2025-01-26 05:06:25.580930,72,Medium,A006,4.755716925,1,4,2025-01,97,2,Sullivan Group,Education,Port Dianastad,Laura Ward,Tier 2,Junior
T0712,C043,IT Support,2025-03-20 12:07:30,2025-03-20 16:54:43.285568,72,Medium,A029,4.787023768888889,1,12,2025-03,43,2,Clark PLC,Education,Jenniferfurt,Sherry Phillips,Tier 1,Senior
T0713,C035,Security,2025-01-14 22:36:23,2025-01-18 20:18:24.517497,72,Low,A029,93.70042152694444,0,3,2025-01,108,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Sherry Phillips,Tier 1,Senior
T0714,C011,Security,2025-02-09 22:14:10,2025-02-10 16:36:51.453324,72,High,A022,18.37818147888889,1,6,2025-02,82,3,Smith Ltd,Education,Lake Sara,Michael Nunez,Tier 2,Junior
T0715,C048,IT Support,2024-12-31 10:09:18,2025-01-02 02:14:27.975116,48,Low,A006,40.08610419888888,1,1,2024-12,122,1,Lewis-Cole,Technology,North Patrickville,Laura Ward,Tier 2,Junior
T0716,C049,Cloud Services,2025-03-29 03:52:14,2025-03-29 04:42:03.188176,72,Medium,A023,0.830330048888889,1,13,2025-03,34,2,Thomas Ltd,Finance,Cabreraport,Zachary Adams,Tier 3,Senior
T0717,C035,Security,2024-11-09 18:57:27,2024-11-13 10:03:53.944246,48,Medium,A021,87.10748451277779,0,45,2024-11,174,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Dakota Smith,Tier 2,Senior
T0718,C004,IT Support,2025-03-26 22:51:12,2025-03-27 23:33:36.446782,48,Medium,A019,24.706790772777776,1,13,2025-03,37,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Gina Garcia,Tier 2,Junior
T0719,C043,IT Support,2024-12-19 10:30:12,2024-12-20 14:31:53.892384,72,Low,A019,28.028303440000002,1,51,2024-12,134,1,Clark PLC,Education,Jenniferfurt,Gina Garcia,Tier 2,Junior
T0720,C034,Security,2024-11-19 11:29:31,2024-11-23 12:50:21.537245,48,Medium,A027,97.34737145694444,0,47,2024-11,164,2,Johnson-Baldwin,Healthcare,Yangborough,Timothy Smith,Tier 1,Mid
T0721,C050,Cloud Services,2024-11-10 21:37:27,2024-11-12 04:02:01.079616,48,High,A010,30.409466560000002,1,45,2024-11,173,3,Alvarado Ltd,Education,Port Davidville,Donna Osborne DVM,Tier 2,Junior
T0722,C011,Cloud Services,2025-04-28 14:40:29,2025-05-01 02:56:39.721899,48,Medium,A018,60.269644971944444,0,18,2025-04,4,2,Smith Ltd,Education,Lake Sara,Amy Santiago,Tier 2,Senior
T0723,C023,Security,2024-12-01 02:42:31,2024-12-02 00:18:47.118528,72,Low,A005,21.60447736888889,1,48,2024-12,152,1,Reese and Sons,Education,East Tinaside,Kimberly Harvey,Tier 3,Junior
T0724,C025,IT Support,2025-04-22 01:01:41,2025-04-22 03:42:44.986649,48,Low,A022,2.6844407358333333,1,17,2025-04,10,1,Rivera LLC,Healthcare,East Justin,Michael Nunez,Tier 2,Junior
T0725,C004,IT Support,2025-01-30 02:41:05,2025-01-30 10:50:14.659055,48,Low,A012,8.152683070833334,1,5,2025-01,92,1,"Wheeler, Beasley and Knight",Technology,North Louisborough,Lindsay Cook,Tier 2,Junior
T0726,C017,IT Support,2025-02-22 13:54:41,2025-02-22 15:59:17.166008,48,High,A018,2.0767127800000003,1,8,2025-02,69,3,Pollard-Simmons,Education,South Codyfurt,Amy Santiago,Tier 2,Senior
T0727,C043,Security,2024-11-08 23:37:29,2024-11-09 00:33:09.311112,72,High,A022,0.9278641977777777,1,45,2024-11,175,3,Clark PLC,Education,Jenniferfurt,Michael Nunez,Tier 2,Junior
T0728,C028,Cloud Services,2025-03-29 19:34:20,2025-04-01 03:07:40.286021,72,High,A013,55.55563500583334,1,13,2025-03,34,3,"Lee, Frye and Gonzalez",Finance,Butlermouth,Tyler Rivera,Tier 2,Senior
T0729,C038,Networking,2025-04-11 03:33:38,2025-04-11 11:34:13.272245,48,High,A026,8.009797845833333,1,15,2025-04,21,3,Johnson-Daniels,Technology,North Christopher,Dan Ryan,Tier 3,Senior
T0730,C043,Networking,2025-03-21 14:50:39,2025-03-24 07:36:29.058331,24,Medium,A029,64.76390509194445,0,12,2025-03,42,2,Clark PLC,Education,Jenniferfurt,Sherry Phillips,Tier 1,Senior
T0731,C020,Cloud Services,2024-12-21 09:05:21,2024-12-22 11:30:46.366710,24,Low,A014,26.423712975,0,51,2024-12,132,1,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Courtney Thompson,Tier 2,Junior
T0732,C045,Security,2025-01-31 03:23:24,2025-02-02 07:02:17.833016,48,High,A016,51.64828694888889,0,5,2025-01,91,3,"Holmes, Pace and Gomez",Finance,West Carolynberg,Erica Rich,Tier 3,Senior
T0733,C009,Security,2025-02-17 03:41:27,2025-02-18 02:17:05.628193,72,Low,A005,22.594063386944445,1,8,2025-02,74,1,Henry-Miller,Retail,Port Joshuashire,Kimberly Harvey,Tier 3,Junior
T0734,C008,Security,2024-11-06 08:10:35,2024-11-10 21:27:08.837797,48,High,A030,109.27606605472222,0,45,2024-11,177,3,"Taylor, Graham and Bradley",Retail,Williamsport,Kathleen Sullivan,Tier 1,Junior
T0735,C012,IT Support,2025-03-14 12:06:37,2025-03-14 18:40:52.200846,48,Medium,A010,6.570889123888889,1,11,2025-03,49,2,Dominguez-Steele,Retail,Georgemouth,Donna Osborne DVM,Tier 2,Junior
